species	sample	strategy	k	rep	depth	n_truth_cl	n_pred_cl	TP	FP	FN	precision	recall	f1	wall_s	maxrss_mb
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep4_d0.5	same	3	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.060	13.7
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep4_d10	same	3	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.820	113.0
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep4_d1	same	3	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.100	20.0
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep4_d3	same	3	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	41.1
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.410	62.4
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep5_d0.5	same	3	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.060	13.6
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.870	114.9
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep5_d1	same	3	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.100	20.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.270	41.7
Cutibacterium_acnes	Cutibacterium_acnes__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.430	63.8
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep1_d0.5	same	5	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.090	18.1
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep1_d10	same	5	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.380	183.1
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep1_d1	same	5	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	25.9
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep1_d3	same	5	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.430	62.5
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep1_d5	same	5	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.750	94.3
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep2_d0.5	same	5	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.090	17.6
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep2_d10	same	5	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.400	181.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep2_d1	same	5	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	26.0
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep2_d3	same	5	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.430	63.1
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep2_d5	same	5	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.710	95.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep3_d0.5	same	5	3	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.090	17.3
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep3_d10	same	5	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.390	179.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep3_d1	same	5	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	25.3
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep3_d3	same	5	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.410	61.5
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep3_d5	same	5	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.680	94.0
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep4_d0.5	same	5	4	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.090	16.4
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep4_d10	same	5	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.430	179.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep4_d1	same	5	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	25.4
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep4_d3	same	5	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	61.9
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep4_d5	same	5	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.730	93.3
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep5_d0.5	same	5	5	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.090	17.5
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep5_d10	same	5	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.380	181.0
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep5_d1	same	5	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	25.2
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep5_d3	same	5	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.430	62.7
Cutibacterium_acnes	Cutibacterium_acnes__same_k5_rep5_d5	same	5	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.690	93.1
Escherichia_coli	Escherichia_coli__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.120	35.9
Escherichia_coli	Escherichia_coli__diff_k2_rep1_d10	diff	2	1	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.100	147.1
Escherichia_coli	Escherichia_coli__diff_k2_rep1_d1	diff	2	1	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.170	46.4
Escherichia_coli	Escherichia_coli__diff_k2_rep1_d3	diff	2	1	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.360	66.6
Escherichia_coli	Escherichia_coli__diff_k2_rep1_d5	diff	2	1	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.540	89.8
Escherichia_coli	Escherichia_coli__diff_k2_rep2_d0.5	diff	2	2	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.120	37.1
Escherichia_coli	Escherichia_coli__diff_k2_rep2_d10	diff	2	2	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.160	167.8
Escherichia_coli	Escherichia_coli__diff_k2_rep2_d1	diff	2	2	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.180	45.2
Escherichia_coli	Escherichia_coli__diff_k2_rep2_d3	diff	2	2	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.410	70.9
Escherichia_coli	Escherichia_coli__diff_k2_rep2_d5	diff	2	2	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.610	100.2
Escherichia_coli	Escherichia_coli__diff_k2_rep3_d0.5	diff	2	3	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.120	36.5
Escherichia_coli	Escherichia_coli__diff_k2_rep3_d10	diff	2	3	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.140	163.3
Escherichia_coli	Escherichia_coli__diff_k2_rep3_d1	diff	2	3	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.170	44.2
Escherichia_coli	Escherichia_coli__diff_k2_rep3_d3	diff	2	3	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.410	70.5
Escherichia_coli	Escherichia_coli__diff_k2_rep3_d5	diff	2	3	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.620	97.5
Escherichia_coli	Escherichia_coli__diff_k2_rep4_d0.5	diff	2	4	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.140	37.9
Escherichia_coli	Escherichia_coli__diff_k2_rep4_d10	diff	2	4	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.330	186.2
Escherichia_coli	Escherichia_coli__diff_k2_rep4_d1	diff	2	4	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.190	46.8
Escherichia_coli	Escherichia_coli__diff_k2_rep4_d3	diff	2	4	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.450	77.4
Escherichia_coli	Escherichia_coli__diff_k2_rep4_d5	diff	2	4	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.710	112.3
Escherichia_coli	Escherichia_coli__diff_k2_rep5_d0.5	diff	2	5	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.120	36.7
Escherichia_coli	Escherichia_coli__diff_k2_rep5_d10	diff	2	5	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.190	164.7
Escherichia_coli	Escherichia_coli__diff_k2_rep5_d1	diff	2	5	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.170	45.4
Escherichia_coli	Escherichia_coli__diff_k2_rep5_d3	diff	2	5	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.400	70.9
Escherichia_coli	Escherichia_coli__diff_k2_rep5_d5	diff	2	5	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.610	98.9
Escherichia_coli	Escherichia_coli__diff_k3_rep1_d0.5	diff	3	1	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.160	40.5
Escherichia_coli	Escherichia_coli__diff_k3_rep1_d10	diff	3	1	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.680	240.6
Escherichia_coli	Escherichia_coli__diff_k3_rep1_d1	diff	3	1	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.230	51.2
Escherichia_coli	Escherichia_coli__diff_k3_rep1_d3	diff	3	1	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.590	92.5
Escherichia_coli	Escherichia_coli__diff_k3_rep1_d5	diff	3	1	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.920	134.8
Escherichia_coli	Escherichia_coli__diff_k3_rep2_d0.5	diff	3	2	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.150	42.2
Escherichia_coli	Escherichia_coli__diff_k3_rep2_d10	diff	3	2	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.830	250.0
Escherichia_coli	Escherichia_coli__diff_k3_rep2_d1	diff	3	2	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.250	52.5
Escherichia_coli	Escherichia_coli__diff_k3_rep2_d3	diff	3	2	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.600	100.1
Escherichia_coli	Escherichia_coli__diff_k3_rep2_d5	diff	3	2	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.940	138.8
Escherichia_coli	Escherichia_coli__diff_k3_rep3_d0.5	diff	3	3	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.160	42.4
Escherichia_coli	Escherichia_coli__diff_k3_rep3_d10	diff	3	3	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.990	261.4
Escherichia_coli	Escherichia_coli__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.260	54.0
Escherichia_coli	Escherichia_coli__diff_k3_rep3_d3	diff	3	3	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.720	105.6
Escherichia_coli	Escherichia_coli__diff_k3_rep3_d5	diff	3	3	5	3	3	3	0	0	1.0000	1.0000	1.0000	1.000	144.3
Escherichia_coli	Escherichia_coli__diff_k3_rep4_d0.5	diff	3	4	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.160	42.6
Escherichia_coli	Escherichia_coli__diff_k3_rep4_d10	diff	3	4	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.950	262.3
Escherichia_coli	Escherichia_coli__diff_k3_rep4_d1	diff	3	4	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.270	54.8
Escherichia_coli	Escherichia_coli__diff_k3_rep4_d3	diff	3	4	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.640	100.6
Escherichia_coli	Escherichia_coli__diff_k3_rep4_d5	diff	3	4	5	3	3	3	0	0	1.0000	1.0000	1.0000	1.050	143.9
Escherichia_coli	Escherichia_coli__diff_k3_rep5_d0.5	diff	3	5	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.160	42.3
Escherichia_coli	Escherichia_coli__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	2.000	255.2
Escherichia_coli	Escherichia_coli__diff_k3_rep5_d1	diff	3	5	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.260	52.9
Escherichia_coli	Escherichia_coli__diff_k3_rep5_d3	diff	3	5	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.600	98.5
Escherichia_coli	Escherichia_coli__diff_k3_rep5_d5	diff	3	5	5	3	3	3	0	0	1.0000	1.0000	1.0000	1.030	141.2
Escherichia_coli	Escherichia_coli__diff_k5_rep1_d0.5	diff	5	1	0.5	5	3	3	0	2	1.0000	0.6000	0.7500	0.230	50.3
Escherichia_coli	Escherichia_coli__diff_k5_rep1_d10	diff	5	1	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.920	389.7
Escherichia_coli	Escherichia_coli__diff_k5_rep1_d1	diff	5	1	1	5	5	5	0	0	1.0000	1.0000	1.0000	0.370	71.7
Escherichia_coli	Escherichia_coli__diff_k5_rep1_d3	diff	5	1	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.970	142.6
Escherichia_coli	Escherichia_coli__diff_k5_rep1_d5	diff	5	1	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.590	219.1
Escherichia_coli	Escherichia_coli__diff_k5_rep2_d0.5	diff	5	2	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.220	49.3
Escherichia_coli	Escherichia_coli__diff_k5_rep2_d10	diff	5	2	10	5	5	5	0	0	1.0000	1.0000	1.0000	3.010	393.0
Escherichia_coli	Escherichia_coli__diff_k5_rep2_d1	diff	5	2	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.370	67.5
Escherichia_coli	Escherichia_coli__diff_k5_rep2_d3	diff	5	2	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.940	139.6
Escherichia_coli	Escherichia_coli__diff_k5_rep2_d5	diff	5	2	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.560	211.4
Escherichia_coli	Escherichia_coli__diff_k5_rep3_d0.5	diff	5	3	0.5	5	3	3	0	2	1.0000	0.6000	0.7500	0.230	49.6
Escherichia_coli	Escherichia_coli__diff_k5_rep3_d10	diff	5	3	10	5	5	5	0	0	1.0000	1.0000	1.0000	3.000	396.2
Escherichia_coli	Escherichia_coli__diff_k5_rep3_d1	diff	5	3	1	5	4	4	0	1	1.0000	0.8000	0.8889	0.390	66.8
Escherichia_coli	Escherichia_coli__diff_k5_rep3_d3	diff	5	3	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.970	141.8
Escherichia_coli	Escherichia_coli__diff_k5_rep3_d5	diff	5	3	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.610	224.0
Escherichia_coli	Escherichia_coli__diff_k5_rep4_d0.5	diff	5	4	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.220	49.2
Escherichia_coli	Escherichia_coli__diff_k5_rep4_d10	diff	5	4	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.980	394.0
Escherichia_coli	Escherichia_coli__diff_k5_rep4_d1	diff	5	4	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.380	67.4
Escherichia_coli	Escherichia_coli__diff_k5_rep4_d3	diff	5	4	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.960	140.8
Escherichia_coli	Escherichia_coli__diff_k5_rep4_d5	diff	5	4	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.610	222.4
Escherichia_coli	Escherichia_coli__diff_k5_rep5_d0.5	diff	5	5	0.5	5	3	3	0	2	1.0000	0.6000	0.7500	0.220	48.6
Escherichia_coli	Escherichia_coli__diff_k5_rep5_d10	diff	5	5	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.910	381.3
Escherichia_coli	Escherichia_coli__diff_k5_rep5_d1	diff	5	5	1	5	4	4	0	1	1.0000	0.8000	0.8889	0.360	66.2
Escherichia_coli	Escherichia_coli__diff_k5_rep5_d3	diff	5	5	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.930	134.9
Escherichia_coli	Escherichia_coli__diff_k5_rep5_d5	diff	5	5	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.490	215.4
Escherichia_coli	Escherichia_coli__same_k2_rep1_d0.5	same	2	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	37.8
Escherichia_coli	Escherichia_coli__same_k2_rep1_d10	same	2	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.290	181.0
Escherichia_coli	Escherichia_coli__same_k2_rep1_d1	same	2	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.200	46.5
Escherichia_coli	Escherichia_coli__same_k2_rep1_d3	same	2	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	74.3
Escherichia_coli	Escherichia_coli__same_k2_rep1_d5	same	2	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.680	106.5
Escherichia_coli	Escherichia_coli__same_k2_rep2_d0.5	same	2	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	37.6
Escherichia_coli	Escherichia_coli__same_k2_rep2_d10	same	2	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.310	181.2
Escherichia_coli	Escherichia_coli__same_k2_rep2_d1	same	2	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.190	46.5
Escherichia_coli	Escherichia_coli__same_k2_rep2_d3	same	2	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.500	76.4
Escherichia_coli	Escherichia_coli__same_k2_rep2_d5	same	2	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.680	106.4
Escherichia_coli	Escherichia_coli__same_k2_rep3_d0.5	same	2	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	43.2
Escherichia_coli	Escherichia_coli__same_k2_rep3_d10	same	2	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.290	182.4
Escherichia_coli	Escherichia_coli__same_k2_rep3_d1	same	2	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.190	50.1
Escherichia_coli	Escherichia_coli__same_k2_rep3_d3	same	2	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.470	75.0
Escherichia_coli	Escherichia_coli__same_k2_rep3_d5	same	2	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.710	108.1
Escherichia_coli	Escherichia_coli__same_k2_rep4_d0.5	same	2	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	37.7
Escherichia_coli	Escherichia_coli__same_k2_rep4_d10	same	2	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.320	183.3
Escherichia_coli	Escherichia_coli__same_k2_rep4_d1	same	2	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.210	46.4
Escherichia_coli	Escherichia_coli__same_k2_rep4_d3	same	2	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.460	77.4
Escherichia_coli	Escherichia_coli__same_k2_rep4_d5	same	2	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.730	110.3
Escherichia_coli	Escherichia_coli__same_k2_rep5_d0.5	same	2	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.140	41.4
Escherichia_coli	Escherichia_coli__same_k2_rep5_d10	same	2	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.450	184.8
Escherichia_coli	Escherichia_coli__same_k2_rep5_d1	same	2	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.200	46.1
Escherichia_coli	Escherichia_coli__same_k2_rep5_d3	same	2	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.470	75.6
Escherichia_coli	Escherichia_coli__same_k2_rep5_d5	same	2	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.750	108.8
Escherichia_coli	Escherichia_coli__same_k3_rep1_d0.5	same	3	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.170	44.4
Escherichia_coli	Escherichia_coli__same_k3_rep1_d10	same	3	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.040	262.7
Escherichia_coli	Escherichia_coli__same_k3_rep1_d1	same	3	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	54.6
Escherichia_coli	Escherichia_coli__same_k3_rep1_d3	same	3	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.660	101.2
Escherichia_coli	Escherichia_coli__same_k3_rep1_d5	same	3	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.090	146.1
Escherichia_coli	Escherichia_coli__same_k3_rep2_d0.5	same	3	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.180	44.5
Escherichia_coli	Escherichia_coli__same_k3_rep2_d10	same	3	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.040	262.0
Escherichia_coli	Escherichia_coli__same_k3_rep2_d1	same	3	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	53.6
Escherichia_coli	Escherichia_coli__same_k3_rep2_d3	same	3	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.650	101.5
Escherichia_coli	Escherichia_coli__same_k3_rep2_d5	same	3	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.040	147.6
Escherichia_coli	Escherichia_coli__same_k3_rep3_d0.5	same	3	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.170	43.2
Escherichia_coli	Escherichia_coli__same_k3_rep3_d10	same	3	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.020	263.6
Escherichia_coli	Escherichia_coli__same_k3_rep3_d1	same	3	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	55.4
Escherichia_coli	Escherichia_coli__same_k3_rep3_d3	same	3	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	101.3
Escherichia_coli	Escherichia_coli__same_k3_rep3_d5	same	3	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.060	145.4
Escherichia_coli	Escherichia_coli__same_k3_rep4_d0.5	same	3	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	43.6
Escherichia_coli	Escherichia_coli__same_k3_rep4_d10	same	3	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.930	264.5
Escherichia_coli	Escherichia_coli__same_k3_rep4_d1	same	3	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	54.9
Escherichia_coli	Escherichia_coli__same_k3_rep4_d3	same	3	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.700	101.5
Escherichia_coli	Escherichia_coli__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.030	145.3
Escherichia_coli	Escherichia_coli__same_k3_rep5_d0.5	same	3	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.170	42.5
Escherichia_coli	Escherichia_coli__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.830	254.1
Escherichia_coli	Escherichia_coli__same_k3_rep5_d1	same	3	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	52.7
Escherichia_coli	Escherichia_coli__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.700	99.2
Escherichia_coli	Escherichia_coli__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.980	141.0
Escherichia_coli	Escherichia_coli__same_k5_rep1_d0.5	same	5	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.220	48.8
Escherichia_coli	Escherichia_coli__same_k5_rep1_d10	same	5	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	3.020	396.7
Escherichia_coli	Escherichia_coli__same_k5_rep1_d1	same	5	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.410	67.8
Escherichia_coli	Escherichia_coli__same_k5_rep1_d3	same	5	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.950	139.7
Escherichia_coli	Escherichia_coli__same_k5_rep1_d5	same	5	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.540	214.7
Escherichia_coli	Escherichia_coli__same_k5_rep2_d0.5	same	5	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.220	49.6
Escherichia_coli	Escherichia_coli__same_k5_rep2_d10	same	5	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.980	397.3
Escherichia_coli	Escherichia_coli__same_k5_rep2_d1	same	5	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.360	69.2
Escherichia_coli	Escherichia_coli__same_k5_rep2_d3	same	5	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.940	141.9
Escherichia_coli	Escherichia_coli__same_k5_rep2_d5	same	5	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.570	216.9
Escherichia_coli	Escherichia_coli__same_k5_rep3_d0.5	same	5	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.220	50.4
Escherichia_coli	Escherichia_coli__same_k5_rep3_d10	same	5	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	3.020	399.4
Escherichia_coli	Escherichia_coli__same_k5_rep3_d1	same	5	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.360	67.8
Escherichia_coli	Escherichia_coli__same_k5_rep3_d3	same	5	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	1.010	141.3
Escherichia_coli	Escherichia_coli__same_k5_rep3_d5	same	5	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.570	214.8
Escherichia_coli	Escherichia_coli__same_k5_rep4_d0.5	same	5	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.210	49.4
Escherichia_coli	Escherichia_coli__same_k5_rep4_d10	same	5	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.990	394.8
Escherichia_coli	Escherichia_coli__same_k5_rep4_d1	same	5	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.380	68.2
Escherichia_coli	Escherichia_coli__same_k5_rep4_d3	same	5	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	1.090	140.6
Escherichia_coli	Escherichia_coli__same_k5_rep4_d5	same	5	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.660	214.5
Escherichia_coli	Escherichia_coli__same_k5_rep5_d0.5	same	5	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.230	52.4
Escherichia_coli	Escherichia_coli__same_k5_rep5_d10	same	5	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	3.320	400.1
Escherichia_coli	Escherichia_coli__same_k5_rep5_d1	same	5	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.390	67.4
Escherichia_coli	Escherichia_coli__same_k5_rep5_d3	same	5	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	1.040	141.7
Escherichia_coli	Escherichia_coli__same_k5_rep5_d5	same	5	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.760	216.0
Fusobacterium_nucleatum	Fusobacterium_nucleatum__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	9.8
Fusobacterium_nucleatum	Fusobacterium_nucleatum__diff_k2_rep1_d10	diff	2	1	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.490	63.0
Fusobacterium_nucleatum	Fusobacterium_nucleatum__diff_k2_rep1_d1	diff	2	1	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.060	12.9
